,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
7,[ 92 161  28],[ 75 161  28],[ 75  28 161],[75 28 86],[90 91 92],[129  92  28],[ 75 161  28],[ 75 161  28],[ 28  75 161],[ 92 161  28],[ 92 161  28],[ 92 161  28],86,False,False,False,True,False,False,False,False,False,False,False,False
8,[161 247 203],[161 247 203],[122 203 247],[247 228 203],[271  91 140],[203 140 122],[161 247 203],[161 247 203],[122 203 247],[161 247 203],[161 247 203],[161 247 203],140,False,False,False,False,True,True,False,False,False,False,False,False
9,[  4  46 268],[  4  46 268],[  4  46 268],[199 268   4],[271  91   4],[ 46 268 149],[  4  46 268],[  4  46 268],[  4  46 268],[  4  46 268],[  4  46 268],[  4  46 268],46,True,True,True,False,False,True,True,True,True,True,True,True
10,[129 228   1],[228 129   1],[129 228   1],[129 228   1],[271  91 129],[228 149 129],[228 129   1],[228 129   1],[129 228   1],[129 228   1],[129 228   1],[129 228   1],1,True,True,True,True,False,False,True,True,True,True,True,True
11,[165  30 228],[228  30 165],[165  30 228],[ 91 165 228],[92 91 30],[165  30 228],[228  30 165],[228  30 165],[165  30 228],[165  30 228],[165  30 228],[165  30 228],165,True,True,True,True,False,True,True,True,True,True,True,True
12,[91 92 28],[91 92 28],[91 92 28],[91 92 28],[92 87 42],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],42,False,False,False,False,True,False,False,False,False,False,False,False
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[258 130 146],[258 130 146],[258 130 146],[120 110 111],[ 91  86 110],[149  84 130],[258 130 146],[258 130 146],[258 130 146],[258 130 146],[258 130 146],[258 130 146],130,True,True,True,False,False,True,True,True,True,True,True,True
15,[142 150 238],[150 142 238],[142 238 150],[ 94 142 238],[ 89  90 205],[238 150  22],[205 101 150],[150 142 238],[142 238 150],[142 150 238],[142 150 238],[142 150 238],94,False,False,False,True,False,False,False,False,False,False,False,False
16,[218 247 215],[106 247 215],[218 215 247],[120 110 244],[ 89  90 120],[259 253  21],[218 247 205],[106 247 215],[215 244 247],[218 247 215],[218 247 215],[218 247 215],253,False,False,False,False,False,True,False,False,False,False,False,False
17,[ 94   8 260],[269   8 260],[  8 101 214],[167  94   8],[ 92 271  60],[101   8 134],[260 214 101],[269   8 260],[260 101   8],[ 94   8 260],[ 94   8 260],[ 94   8 260],8,True,True,True,True,False,True,False,True,True,True,True,True
18,[247 231 142],[188 142 247],[142 247 231],[ 36 231 142],[ 92  36 271],[231 142 188],[ 91 214 231],[188 142 247],[142 247 231],[247 231 142],[247 231 142],[247 231 142],142,True,True,True,True,False,True,False,True,True,True,True,True
19,[156 119  95],[156  95 119],[156 119  95],[103  95 119],[ 89  90 119],[119 259  95],[156  95  46],[156  95 119],[156 119  95],[156 119  95],[156 119  95],[156 119  95],95,True,True,True,True,False,True,True,True,True,True,True,True
20,[119  95 231],[231  95 119],[231  95 119],[231 167 119],[91 92 77],[231  84  95],[ 95  77 231],[231  95 119],[231  95 119],[119  95 231],[119  95 231],[119  95 231],95,True,True,True,False,False,True,True,True,True,True,True,True
21,[188 231 107],[231 188 107],[188 231 107],[231 107 246],[ 92  87 246],[ 16 129 188],[188 231 107],[231 188 107],[188 231 107],[188 231 107],[188 231 107],[188 231 107],188,True,True,True,False,False,True,True,True,True,True,True,True
22,[120 258  84],[120 258  84],[ 84 258 120],[258  84 120],[ 89  90 120],[ 62 149  84],[120 258  84],[120 258  84],[ 84 258 120],[120 258  84],[120 258  84],[120 258  84],120,True,True,True,True,True,False,True,True,True,True,True,True
23,[120 101 238],[120 101 238],[120 101 238],[101 120 238],[ 90  91 101],[120 101 238],[120 238 101],[120 101 238],[120 101 238],[120 101 238],[120 101 238],[120 101 238],238,True,True,True,True,False,True,True,True,True,True,True,True
24,[259 244 247],[221 244 247],[259 244 247],[259 247 244],[ 89  90 221],[247 244 259],[221 244 247],[221 244 247],[259 244 247],[259 244 247],[259 244 247],[259 244 247],259,True,False,True,True,False,True,False,False,True,True,True,True
25,[ 86  60 167],[ 86 167  60],[ 86  60 167],[ 92 167  86],[90 91 86],[ 86  60 167],[ 86 167  60],[ 86 167  60],[ 86  60 167],[ 86  60 167],[ 86  60 167],[ 86  60 167],86,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 92  91 247],[ 92  91 247],[ 92  91 247],[ 92  91 247],[ 90 271  91],[ 92  91 247],[ 92 247  91],[ 92  91 247],[ 92  91 247],[ 92  91 247],[ 92  91 247],[ 92  91 247],247,True,True,True,True,False,True,True,True,True,True,True,True
27,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
28,[133 193 146],[209 193 146],[241 146 193],[ 56 209 182],[ 90  91 182],[133 146 188],[ 56 133 146],[209 193 146],[241 193 146],[133 193 146],[133 193 146],[133 193 146],209,False,True,False,True,False,False,False,True,False,False,False,False
29,[206  97 245],[ 75 245  97],[ 97 245 206],[ 86 165 245],[ 92 271 245],[206 259 253],[ 97  77 206],[ 75 245  97],[ 97 206 245],[206  97 245],[206  97 245],[206  97 245],245,True,True,True,True,True,False,False,True,True,True,True,True
30,[232 220  95],[232  95 187],[220 232  95],[ 68 178 209],[ 89  90 220],[253  21  95],[220 232  95],[ 68 178 209],[220 232  95],[232 220  95],[232 220  95],[232 220  95],227,False,False,False,False,False,False,False,False,False,False,False,False
31,[188 244  67],[244 188  67],[ 89 188  67],[ 67 186 244],[271  92 244],[ 92  89 188],[244  67 188],[ 67 186 244],[ 89 188  67],[188 244  67],[188 244  67],[188 244  67],89,False,False,True,False,False,True,False,False,True,False,False,False
32,[208  84 107],[208 107  33],[ 92 107  84],[107  33 228],[ 90  91 228],[151  92  84],[ 84 107  77],[208 107 228],[ 92 107  84],[208  84 107],[208  84 107],[208  84 107],92,False,False,True,False,False,True,False,False,True,False,False,False
33,[260 238  53],[260 188 238],[ 53 238 260],[ 53 238 206],[ 90  91 188],[ 53 238 188],[260 206  53],[206 238 260],[ 53 238 260],[260 238  53],[260 238  53],[260 238  53],238,True,True,True,True,False,True,False,True,True,True,True,True
34,[  6 119 231],[231 176 119],[  6 119 231],[231 176 119],[271  92 176],[231 259   6],[119   2 231],[231 208 119],[  6 119 231],[  6 119 231],[  6 119 231],[  6 119 231],119,True,True,True,True,False,False,True,True,True,True,True,True
35,[247  80 231],[231  80 247],[247 231  80],[ 61 167  80],[91 92 62],[ 80 231  62],[ 80 247 231],[ 61 167  80],[247 231  80],[247  80 231],[247  80 231],[247  80 231],80,True,True,True,True,False,True,True,True,True,True,True,True
36,[208   2 188],[208  30 188],[208 181   2],[  2 181  32],[91 92 32],[181   2 188],[181   2 188],[ 30 208 181],[208 181   2],[208   2 188],[208   2 188],[208   2 188],188,True,True,False,False,False,True,True,False,False,True,True,True
37,[259  77 242],[242 165  75],[ 75 242  77],[242  75 165],[271  91 165],[242 259  77],[ 75 242  77],[242  75 165],[ 75 242  77],[259  77 242],[259  77 242],[259  77 242],259,True,False,False,False,False,True,False,False,False,True,True,True
38,[143 253 178],[143 253 178],[143 253 178],[143 253 178],[ 92 271 143],[ 62 143 253],[143 253 178],[143 253 178],[143 253 178],[143 253 178],[143 253 178],[143 253 178],143,True,True,True,True,True,True,True,True,True,True,True,True
39,[ 88  92 188],[ 88  92 188],[ 88  92 188],[ 88 188  92],[92 87 42],[ 88  92 188],[ 88  92 188],[ 88 188  92],[ 88  92 188],[ 88  92 188],[ 88  92 188],[ 88  92 188],92,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 91 129  84],[ 91 129  84],[ 91 129  84],[ 91 129  84],[271  91 129],[ 91 129  84],[ 91 129  84],[ 91 129  84],[ 91 129  84],[ 91 129  84],[ 91 129  84],[ 91 129  84],129,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 271],[ 91 271  23],[ 90  91 271],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],23,False,True,False,True,True,True,True,True,False,False,False,False
0,[119 159  19],[209 159  19],[119 159  19],[110 209 119],[271  90 189],[209 159  19],[209 159  19],[209 159  19],[119 159  19],[119 159  19],[119 159  19],[119 159  19],159,True,True,True,False,False,True,True,True,True,True,True,True
1,[269 224  94],[ 75  57 269],[ 77 224  94],[224  75  94],[271  91  45],[ 75  57 269],[ 75  57 269],[ 75  57 269],[243 224  94],[269 224  94],[269 224  94],[269 224  94],141,False,False,False,False,False,False,False,False,False,False,False,False
2,[232  95  69],[ 69 115 215],[ 95 232  69],[20 69 28],[ 90  91 232],[ 69 115 215],[ 69 115 215],[ 69 115 215],[115  95  69],[232  95  69],[232  95  69],[232  95  69],115,False,True,False,False,False,True,True,True,True,False,False,False
3,[  2 229  94],[229   2  54],[181   2 191],[229 165  94],[271  92 163],[229   2  54],[229   2  54],[229   2  54],[181   2 191],[  2 229  94],[  2 229  94],[  2 229  94],145,False,False,False,False,False,False,False,False,False,False,False,False
4,[178  96  53],[178  96 188],[178  96  53],[ 53 178  96],[271  90  97],[178  96 188],[178  96 188],[178  96 188],[178  96  53],[178  96  53],[178  96  53],[178  96  53],97,False,False,False,False,True,False,False,False,False,False,False,False
5,[  6 260  53],[ 53  28 260],[214  53 260],[  6 186  28],[ 90  91 186],[221 186 260],[ 53  28 260],[ 53  28 260],[214  53 260],[  6 260  53],[  6 260  53],[  6 260  53],260,True,True,True,False,False,True,True,True,True,True,True,True
6,[  6 156  67],[ 60 156  67],[156 257  67],[ 6 12 67],[90 91 67],[156  67  12],[ 60 156  67],[ 60 156  67],[156 257  67],[  6 156  67],[  6 156  67],[  6 156  67],143,False,False,False,False,False,False,False,False,False,False,False,False
7,[181  17 215],[243 215  17],[215 181  17],[ 91 181 243],[271  91 181],[243 215 181],[243 215  17],[243 215  17],[215 181  17],[181  17 215],[181  17 215],[181  17 215],185,False,False,False,False,False,False,False,False,False,False,False,False
8,[259  77 208],[149  77 208],[259 208  77],[149 259  77],[ 90  91 148],[259  77 208],[149  77 208],[149  77 208],[259 208  77],[259  77 208],[259  77 208],[259  77 208],208,True,True,True,False,False,True,True,True,True,True,True,True
9,[243 224  57],[243 224  57],[ 92 224  57],[ 92 224  77],[ 89 271 224],[243 224  57],[243 224  57],[243 224  57],[ 92 224  57],[243 224  57],[243 224  57],[243 224  57],92,False,False,True,True,False,False,False,False,True,False,False,False
10,[ 17   6 215],[  6  17 215],[  6  17 215],[91 17  6],[90 91 17],[ 17   6 215],[  6  17 215],[  6  17 215],[  6  17 215],[ 17   6 215],[ 17   6 215],[ 17   6 215],6,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 54 163 222],[222 163  54],[163 222  54],[ 89  90 222],[271  92 163],[ 54 163 222],[222 163  54],[222 163  54],[163  54 222],[ 54 163 222],[ 54 163 222],[ 54 163 222],54,True,True,True,False,False,True,True,True,True,True,True,True
12,[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 271 149],[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 149 188],[ 90 149 188],188,True,True,True,True,False,True,True,True,True,True,True,True
13,[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],[ 90 271 214],214,True,True,True,True,True,True,True,True,True,True,True,True
14,[203 171 131],[  0 203 171],[171 232 203],[ 28 171   1],[ 90  91 148],[171 131   1],[  0 203 171],[  0 203 171],[171 232 203],[203 171 131],[203 171 131],[203 171 131],171,True,True,True,True,False,True,True,True,True,True,True,True
15,[178 209 231],[178 156 209],[209  20 231],[231 178 209],[90 91 21],[156 178 209],[140 259  21],[178 156 209],[209 156 231],[178 209 231],[178 209 231],[178 209 231],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[  6 247 250],[ 33 247 250],[  6 250 247],[228 167 250],[ 90  91 250],[228 167 250],[200 188   6],[ 33 247 250],[  6 247 250],[  6 247 250],[  6 247 250],[  6 247 250],6,True,False,True,False,False,False,True,False,True,True,True,True
17,[  2 161  24],[161  26  24],[257   2  24],[181  24   1],[ 92  87 161],[161   1  24],[ 24 145  22],[161  26  24],[181   2  24],[  2 161  24],[  2 161  24],[  2 161  24],145,False,False,False,False,False,False,True,False,False,False,False,False
18,[208  94 209],[208 209  26],[195  94 209],[157 209  94],[ 92 271  26],[157  94 209],[209  22  94],[208 209  26],[208  94 209],[208  94 209],[208  94 209],[208  94 209],22,False,False,False,False,False,False,True,False,False,False,False,False
19,[208 206 258],[208 258  56],[ 56 206 258],[206  56 228],[90 91 46],[ 56 228 208],[258 140 154],[208 258  56],[ 56 206 258],[208 206 258],[208 206 258],[208 206 258],140,False,False,False,False,False,False,True,False,False,False,False,False
20,[206  67 119],[ 30  67 119],[119 206  67],[ 67 157 119],[90 91 67],[ 67 157 119],[67 62 22],[ 30  67 119],[119 206  67],[206  67 119],[206  67 119],[206  67 119],22,False,False,False,False,False,False,True,False,False,False,False,False
21,[ 97 247 220],[ 26 247 220],[ 17 247 220],[ 98  17 247],[271  90  87],[247  97 220],[ 17 247 220],[ 26 247 220],[ 17 220 247],[ 97 247 220],[ 97 247 220],[ 97 247 220],87,False,False,False,False,True,False,False,False,False,False,False,False
22,[214  28 203],[214  28 203],[ 28 214 203],[214  28 203],[ 90 271 214],[214  28 203],[214 203  28],[214  28 203],[ 28 214 203],[214  28 203],[214  28 203],[214  28 203],249,False,False,False,False,False,False,False,False,False,False,False,False
23,[259  30 178],[259  30 178],[259  30 178],[259 222 178],[271  91 140],[222  30 178],[178 259 140],[259  30 178],[259  30 178],[259  30 178],[259  30 178],[259  30 178],140,False,False,False,False,True,False,True,False,False,False,False,False
24,[200 247 228],[228 247  33],[200 247 228],[247  33 228],[ 90  91 228],[ 33 247 228],[228 247 200],[228 247  33],[200 247 228],[200 247 228],[200 247 228],[200 247 228],200,True,False,True,False,False,False,True,False,True,True,True,True
25,[163 181   1],[163 181   1],[163   1 181],[ 91 181   1],[90 91  1],[163 181   1],[  1 163 181],[163 181   1],[163   1 181],[163 181   1],[163 181   1],[163 181   1],163,True,True,True,False,False,True,True,True,True,True,True,True
26,[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90  91 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],[ 90 257 157],157,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 65 231 174],[174  65 188],[231  65 174],[174 228 178],[ 90  91 191],[ 65 228 178],[188  84   6],[174  65 188],[231  65 174],[ 65 231 174],[ 65 231 174],[ 65 231 174],6,False,False,False,False,False,False,True,False,False,False,False,False
29,[ 15  67 128],[ 15  67 188],[214  67 128],[153  67 165],[ 90  91 253],[128  67 165],[253 188  15],[ 15  67 188],[214  67 128],[ 15  67 128],[ 15  67 128],[ 15  67 128],128,True,False,True,False,False,True,False,False,True,True,True,True
30,[124 107 231],[124 107 215],[124 107 231],[242 231 107],[271  91 231],[231 124 107],[185 100 143],[185 100 143],[124 107 231],[124 107 231],[124 107 231],[124 107 231],98,False,False,False,False,False,False,False,False,False,False,False,False
31,[268 132 250],[156 250 268],[268 250 132],[ 22 132 250],[ 91  90 132],[156 132 250],[268 250  22],[250 268  22],[268 250 132],[268 132 250],[268 132 250],[268 132 250],156,False,True,False,False,False,True,False,False,False,False,False,False
32,[187 229 267],[229 267 187],[267 229 187],[187 246 167],[ 92 167 271],[187 246 167],[140 253 229],[140 253 229],[267 229 187],[187 229 267],[187 229 267],[187 229 267],253,False,False,False,False,False,False,True,True,False,False,False,False
33,[160  28 247],[160  28 247],[160  28 247],[160  28 165],[271  91  29],[247 165 160],[247  84  28],[247  28  84],[ 84  28 247],[160  28 247],[160  28 247],[160  28 247],160,True,True,True,True,False,True,False,False,False,True,True,True
34,[259 228  57],[149  57 228],[259 228  57],[259 246 228],[271  90 259],[ 57 246 228],[140 259 149],[140 259 149],[259 228  57],[259 228  57],[259 228  57],[259 228  57],140,False,False,False,False,False,False,True,True,False,False,False,False
35,[184  94   6],[165 184  94],[205 184   6],[246 165  94],[ 91 271  94],[246 165  94],[ 94 253   6],[205 253   6],[205 184   6],[184  94   6],[184  94   6],[184  94   6],6,True,False,True,False,False,False,True,True,True,True,True,True
36,[208  84 231],[ 84 231 208],[191  84 231],[109 231 228],[ 90  91 191],[231 208 228],[228 231  84],[208 231  84],[191  84 231],[208  84 231],[208  84 231],[208  84 231],231,True,True,True,True,False,True,True,True,True,True,True,True
37,[259 214 188],[221 214 188],[259 214 188],[188 259 214],[ 89  90 221],[188 214 221],[214 259 188],[214 259 188],[259 214 188],[259 214 188],[259 214 188],[259 214 188],188,True,True,True,True,False,True,True,True,True,True,True,True
38,[ 54  97 231],[ 54  97 231],[ 54  97 231],[ 90 185 231],[ 90  91 185],[ 54  97 231],[ 97 231 185],[ 97 231 185],[ 54  97 231],[ 54  97 231],[ 54  97 231],[ 54  97 231],97,True,True,True,False,False,True,True,True,True,True,True,True
39,[91 22 77],[91 22 77],[91 22 77],[91 22 77],[271  91  22],[91 22 77],[91 22 77],[91 22 77],[91 22 77],[91 22 77],[91 22 77],[91 22 77],22,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 91 140 246],[ 91 140 246],[ 91 140 246],[ 91 140 246],[271  91 140],[ 91 140 246],[ 91 246 140],[ 91 246 140],[ 91 140 246],[ 91 140 246],[ 91 140 246],[ 91 140 246],140,True,True,True,True,True,True,True,True,True,True,True,True
41,[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],[90 91 17],17,True,True,True,True,True,True,True,True,True,True,True,True
0,[187 232 178],[178 232 187],[187 232 178],[120 110 178],[271  90  87],[178 232 187],[178 232 187],[178 232 187],[187 232 178],[187 232 178],[187 232 178],[187 232 178],213,False,False,False,False,False,False,False,False,False,False,False,False
1,[267 192 271],[ 15 192 271],[191 271 192],[242  86 192],[ 91  92 198],[ 15 192 271],[ 15 192 271],[ 15 192 271],[242 271 192],[267 192 271],[267 192 271],[267 192 271],15,False,True,False,False,False,True,True,True,False,False,False,False
2,[214 202 231],[213 214 231],[214 181 231],[165   1 228],[ 90  91 228],[213 214 231],[213 214 231],[213 214 231],[181 214 231],[214 202 231],[214 202 231],[214 202 231],213,False,True,False,False,False,True,True,True,False,False,False,False
3,[ 10  19 231],[231  28  19],[195 231  19],[28 19  1],[271  91 266],[231  28  19],[231  28  19],[231  28  19],[195 231  19],[ 10  19 231],[ 10  19 231],[ 10  19 231],19,True,True,True,True,False,True,True,True,True,True,True,True
4,[ 6 67 93],[161  93  67],[206  93  67],[ 67  93 228],[ 91 206 271],[161  93  67],[161  93  67],[161  93  67],[206  93  67],[ 6 67 93],[ 6 67 93],[ 6 67 93],93,True,True,True,True,False,True,True,True,True,True,True,True
5,[  1  67 267],[  1  67 267],[ 72 267  67],[243  67   1],[92 87 25],[243  72  67],[  1  67 267],[  1  67 267],[243  72  67],[  1  67 267],[  1  67 267],[  1  67 267],67,True,True,True,True,False,True,True,True,True,True,True,True
6,[208 105  52],[105 208  52],[208 105  52],[105  52 157],[ 90 271 149],[157 105  52],[105 208  52],[105 208  52],[208 105  52],[208 105  52],[208 105  52],[208 105  52],105,True,True,True,True,False,True,True,True,True,True,True,True
7,[181 208 215],[181 208 215],[208 181 215],[253 181  77],[271  90 215],[208 181 215],[181 208 215],[181 208 215],[208 181 215],[181 208 215],[181 208 215],[181 208 215],181,True,True,True,True,False,True,True,True,True,True,True,True
8,[ 77 187 181],[181 120 187],[181 187 120],[187 120 186],[ 89  90 120],[120 187 181],[181 120 187],[181 120 187],[120 187 181],[ 77 187 181],[ 77 187 181],[ 77 187 181],187,True,True,True,True,False,True,True,True,True,True,True,True
9,[191  84 271],[191  84 271],[ 84 191 271],[ 84 271  86],[ 91  92 164],[ 84 191 271],[191  84 271],[191  84 271],[ 84 191 271],[191  84 271],[191  84 271],[191  84 271],271,True,True,True,True,False,True,True,True,True,True,True,True
10,[228 214 231],[165 214 231],[228 214 231],[231 165 228],[ 90 271 214],[214 165 231],[165 214 231],[165 214 231],[228 214 231],[228 214 231],[228 214 231],[228 214 231],214,True,True,True,False,True,True,True,True,True,True,True,True
11,[164  28 163],[164  28 163],[164  28 163],[91 92 28],[271  92 163],[163  28 164],[164  28 163],[164  28 163],[164  28 163],[164  28 163],[164  28 163],[164  28 163],163,True,True,True,False,True,True,True,True,True,True,True,True
12,[271 206 228],[271 206 228],[271 206 228],[271 206 228],[ 90  91 228],[271 206 228],[271 206 228],[271 206 228],[271 206 228],[271 206 228],[271 206 228],[271 206 228],206,True,True,True,True,False,True,True,True,True,True,True,True
13,[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],[ 91  92 243],243,True,True,True,True,True,True,True,True,True,True,True,True
14,[175 238  95],[ 95  65 238],[238 175  95],[110  94 238],[ 90 271 214],[ 2 36 65],[ 95  65 238],[ 95  65 238],[238 175  95],[175 238  95],[175 238  95],[175 238  95],95,True,True,True,False,False,False,True,True,True,True,True,True
15,[232  69 252],[ 69 124 215],[232  69 252],[ 69 178 252],[271  90 215],[242  11 252],[ 69 178 252],[ 69 124 215],[232  69 252],[232  69 252],[232  69 252],[232  69 252],252,True,False,True,True,False,True,True,False,True,True,True,True
16,[260 118  88],[ 88 118 260],[260  88 118],[118  94  88],[271  91  22],[ 94 118 158],[118  94  88],[ 88 118 260],[ 94  88 118],[260 118  88],[260 118  88],[260 118  88],88,True,True,True,True,False,False,True,True,True,True,True,True
17,[ 36 142 271],[ 36 142 271],[198 271 142],[ 36  12 142],[ 90  91 271],[142   2  36],[ 36  12 142],[ 36 142 271],[ 36 198 142],[ 36 142 271],[ 36 142 271],[ 36 142 271],271,True,True,True,False,True,False,False,True,False,True,True,True
18,[203 142  24],[271 203 142],[203 142  24],[120 142 110],[271  91 165],[142 158  24],[110 142 120],[271 203 142],[142 203  24],[203 142  24],[203 142  24],[203 142  24],24,True,False,True,False,False,True,False,False,True,True,True,True
19,[224  67 203],[224  67 203],[ 67 224 203],[203 224  67],[ 90 271  20],[10 20 67],[224 203  67],[224  67 203],[224  67 203],[224  67 203],[224  67 203],[224  67 203],67,True,True,True,True,False,True,True,True,True,True,True,True
20,[ 36 224 105],[224   2  36],[224  36 105],[105  36 224],[271  90 155],[  2  36 105],[105 224  36],[224   2  36],[224  36 105],[ 36 224 105],[ 36 224 105],[ 36 224 105],105,True,False,True,True,False,True,True,False,True,True,True,True
21,[  6 258 231],[231 258  28],[ 20 258 231],[ 20 231  28],[90 91 21],[231  72  20],[ 20 231  28],[231 258  28],[ 20 258 231],[  6 258 231],[  6 258 231],[  6 258 231],20,False,False,True,True,False,True,True,False,True,False,False,False
22,[205   2  36],[  2  36 214],[110   2  36],[ 36 157 110],[ 91  86 110],[157   2  36],[ 36 157 110],[  2  36 214],[110   2  36],[205   2  36],[205   2  36],[205   2  36],214,False,True,False,False,False,False,False,True,False,False,False,False
23,[229 178 232],[195 178 232],[242 178 232],[242 178 229],[271  91 242],[178 195 242],[232 229 178],[195 178 232],[242 178 232],[229 178 232],[229 178 232],[229 178 232],232,True,True,True,False,False,False,True,True,True,True,True,True
24,[158 118 198],[158 118 198],[158 118 198],[158  32 118],[ 91  92 198],[198 118 158],[ 32 118 198],[158 118 198],[158 118 198],[158 118 198],[158 118 198],[158 118 198],118,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],[ 92   2 271],2,True,True,True,True,True,True,True,True,True,True,True,True
26,[ 92 165 271],[ 92 165 271],[ 92 165 271],[ 92 271 165],[ 90  91 271],[ 92 165 271],[ 92 271 165],[ 92 165 271],[ 92 165 271],[ 92 165 271],[ 92 165 271],[ 92 165 271],271,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],[ 90 271  20],20,True,True,True,True,True,True,True,True,True,True,True,True
28,[178  52 121],[176 187 121],[121  52 187],[246   1 178],[ 90  91 187],[178 187  52],[246   1 178],[176 187 121],[121  52 187],[178  52 121],[178  52 121],[178  52 121],121,True,True,True,False,False,False,False,True,True,True,True,True
29,[271 238  37],[ 28 238 271],[206 160 271],[206  28 238],[ 90  91 100],[242  37  11],[160  28 238],[ 28 238 271],[206 160 271],[271 238  37],[271 238  37],[271 238  37],37,True,False,False,False,False,True,False,False,False,True,True,True
30,[161 247 260],[208 247 260],[260 116 247],[246 228   1],[ 90  91 228],[  1 247 116],[246 228   1],[246 228   1],[260 116 247],[161 247 260],[161 247 260],[161 247 260],116,False,False,True,False,False,True,False,False,True,False,False,False
31,[271  94 105],[ 57 187 271],[103 187 105],[187 167  94],[ 92 167 271],[103 187 105],[187 167  94],[187 167  94],[103 187 105],[271  94 105],[271  94 105],[271  94 105],103,False,False,True,False,False,True,False,False,True,False,False,False
32,[198 229 265],[ 72 176 265],[ 11 198 265],[229 176 265],[ 91 271 265],[181  11  72],[181 229 265],[181 229 265],[229 198 265],[198 229 265],[198 229 265],[198 229 265],11,False,False,True,False,False,True,False,False,False,False,False,False
33,[214 260 188],[153 260 188],[ 72 260 188],[153 165 110],[ 90  91 153],[165 260  72],[260 165 110],[260 165 110],[ 72 260 188],[214 260 188],[214 260 188],[214 260 188],72,False,False,True,False,False,True,False,False,True,False,False,False
34,[267 241 105],[105 241 267],[105 241   6],[241 105   6],[271  92   6],[  6 241 105],[241   6 105],[241   6 105],[105 241   6],[267 241 105],[267 241 105],[267 241 105],241,True,True,True,True,False,True,True,True,True,True,True,True
35,[ 56 112  53],[30 56 53],[ 56 112  53],[ 77 112  56],[271  91 158],[112  53 158],[112  30  56],[112  30  56],[ 56 112  53],[ 56 112  53],[ 56 112  53],[ 56 112  53],56,True,True,True,True,False,False,True,True,True,True,True,True
